x,y,t,concentration
0.0,0.04081632653061224,0.7368421052631579,0.0013230465768928753
0.0,0.04081632653061224,0.7894736842105263,0.001304973467120104
0.0,0.04081632653061224,0.8421052631578947,0.0012720890404254257
0.0,0.04081632653061224,0.894736842105263,0.0012280327029627815
0.0,0.04081632653061224,0.9473684210526315,0.0011759266813708231
0.0,0.04081632653061224,1.0,0.0011183798550311666
0.0,0.08163265306122448,0.0,9.383915506323554e-09
0.0,0.08163265306122448,0.05263157894736842,2.4862958335789574e-06
0.0,0.08163265306122448,0.10526315789473684,3.288099303751121e-05
0.0,0.08163265306122448,0.15789473684210525,0.00013860654937672515
0.0,0.08163265306122448,0.21052631578947367,0.0003361338735491977
0.0,0.08163265306122448,0.2631578947368421,0.0005994354836194376
0.0,0.08163265306122448,0.3157894736842105,0.0008862111683504303
0.0,0.08163265306122448,0.3684210526315789,0.0011594453659001026
0.0,0.08163265306122448,0.42105263157894735,0.001395068227373283
0.0,0.08163265306122448,0.47368421052631576,0.00158138279545663
0.0,0.08163265306122448,0.5263157894736842,0.001715714716580765
0.0,0.08163265306122448,0.5789473684210527,0.0018009705071949547
0.0,0.08163265306122448,0.631578947368421,0.0018429865178395865
0.0,0.08163265306122448,0.6842105263157894,0.0018487525115327694
0.0,0.08163265306122448,0.7368421052631579,0.0018253343277478047
0.0,0.08163265306122448,0.7894736842105263,0.0017792845071100691
0.0,0.08163265306122448,0.8421052631578947,0.0017163668599207748
0.0,0.08163265306122448,0.894736842105263,0.001641470319058674
0.0,0.08163265306122448,0.9473684210526315,0.0015586292942807297
0.0,0.08163265306122448,1.0,0.0014710983286950155
0.0,0.12244897959183673,0.0,4.7623212787110935e-08
0.0,0.12244897959183673,0.05263157894736842,7.517469079652267e-06
0.0,0.12244897959183673,0.10526315789473684,7.724838914370522e-05
0.0,0.12244897959183673,0.15789473684210525,0.00028046465505848404
0.0,0.12244897959183673,0.21052631578947367,0.0006162254599097342
0.0,0.12244897959183673,0.2631578947368421,0.0010245378366916173
0.0,0.12244897959183673,0.3157894736842105,0.0014374334788459409
0.0,0.12244897959183673,0.3684210526315789,0.001805821423990082
0.0,0.12244897959183673,0.42105263157894735,0.002103559245115155
0.0,0.12244897959183673,0.47368421052631576,0.002322265503941774
0.0,0.12244897959183673,0.5263157894736842,0.002464709032909118
0.0,0.12244897959183673,0.5789473684210527,0.002539534890245587
0.0,0.12244897959183673,0.631578947368421,0.002557751372447823
0.0,0.12244897959183673,0.6842105263157894,0.002530645061600762
0.0,0.12244897959183673,0.7368421052631579,0.002468674555590497
0.0,0.12244897959183673,0.7894736842105263,0.0023809749938208135
0.0,0.12244897959183673,0.8421052631578947,0.002275217295144105
0.0,0.12244897959183673,0.894736842105263,0.0021576580991227055
0.0,0.12244897959183673,0.9473684210526315,0.0020332810784073883
0.0,0.12244897959183673,1.0,0.001905972322140243
0.0,0.16326530612244897,0.0,2.0459783124478986e-07
0.0,0.16326530612244897,0.05263157894736842,2.03792074110168e-05
0.0,0.16326530612244897,0.10526315789473684,0.0001673344645270086
0.0,0.16326530612244897,0.15789473684210525,0.0005320072657354707
0.0,0.16326530612244897,0.21052631578947367,0.001070698298277475
0.0,0.16326530612244897,0.2631578947368421,0.001672593743962593
0.0,0.16326530612244897,0.3157894736842105,0.0022399437602762837
0.0,0.16326530612244897,0.3684210526315789,0.002714271731068002
0.0,0.16326530612244897,0.42105263157894735,0.003072049857888045
0.0,0.16326530612244897,0.47368421052631576,0.0033126447880118468
0.0,0.16326530612244897,0.5263157894736842,0.0034477375144570917
0.0,0.16326530612244897,0.5789473684210527,0.003494179661798956
0.0,0.16326530612244897,0.631578947368421,0.0034698013874231576
0.0,0.16326530612244897,0.6842105263157894,0.0033912325259132766
0.0,0.16326530612244897,0.7368421052631579,0.003272950159776264
0.0,0.16326530612244897,0.7894736842105263,0.0031270152034586786
0.0,0.16326530612244897,0.8421052631578947,0.0029631646959283153
0.0,0.16326530612244897,0.894736842105263,0.0027890654966191753
0.0,0.16326530612244897,0.9473684210526315,0.002610622029349487
0.0,0.16326530612244897,1.0,0.0024322824067218207
0.0,0.2040816326530612,0.0,7.440996394524265e-07
0.0,0.2040816326530612,0.05263157894736842,4.953358018244125e-05
0.0,0.2040816326530612,0.10526315789473684,0.0003342202998085631
0.0,0.2040816326530612,0.15789473684210525,0.0009460237259971198
0.0,0.2040816326530612,0.21052631578947367,0.0017631720984752981
0.0,0.2040816326530612,0.2631578947368421,0.002608133673791258
0.0,0.2040816326530612,0.3157894736842105,0.0033533994976482923
0.0,0.2040816326530612,0.3684210526315789,0.003937185313835759
0.0,0.2040816326530612,0.42105263157894735,0.0043452621533468325
0.0,0.2040816326530612,0.47368421052631576,0.004590140770493193
0.0,0.2040816326530612,0.5263157894736842,0.004696244392019373
0.0,0.2040816326530612,0.5789473684210527,0.004691154579457102
0.0,0.2040816326530612,0.631578947368421,0.00460109317520422
0.0,0.2040816326530612,0.6842105263157894,0.004448952541248111
0.0,0.2040816326530612,0.7368421052631579,0.004253721719190279
0.0,0.2040816326530612,0.7894736842105263,0.004030610879129641
0.0,0.2040816326530612,0.8421052631578947,0.003791480716483621
0.0,0.2040816326530612,0.894736842105263,0.0035453677512123118
0.0,0.2040816326530612,0.9473684210526315,0.003299001950463124
0.0,0.2040816326530612,1.0,0.0030572709412211097
0.0,0.24489795918367346,0.0,2.2909145762484114e-06
0.0,0.24489795918367346,0.05263157894736842,0.00010794659288854163
0.0,0.24489795918367346,0.10526315789473684,0.000615505177302146
0.0,0.24489795918367346,0.15789473684210525,0.001576999417170365
0.0,0.24489795918367346,0.21052631578947367,0.0027518351541862525
0.0,0.24489795918367346,0.2631578947368421,0.003884598487425733
0.0,0.24489795918367346,0.3157894736842105,0.004823166977577383
0.0,0.24489795918367346,0.3684210526315789,0.005511532844319893
0.0,0.24489795918367346,0.42105263157894735,0.005952753752384166
0.0,0.24489795918367346,0.47368421052631576,0.006178247142572501
0.0,0.24489795918367346,0.5263157894736842,0.006228954261524613
0.0,0.24489795918367346,0.5789473684210527,0.006145507039794265
0.0,0.24489795918367346,0.631578947368421,0.005963861671353718
0.0,0.24489795918367346,0.6842105263157894,0.0057138896528589585
0.0,0.24489795918367346,0.7368421052631579,0.0054194209903808965
0.0,0.24489795918367346,0.7894736842105263,0.00509891150129677
0.0,0.24489795918367346,0.8421052631578947,0.004766307556617145
0.0,0.24489795918367346,0.894736842105263,0.004431904144312997
0.0,0.24489795918367346,0.9473684210526315,0.004103109817932062
0.0,0.24489795918367346,1.0,0.003785091474811237
0.0,0.2857142857142857,0.0,5.970826202430476e-06
0.0,0.2857142857142857,0.05263157894736842,0.00021091863411190284
0.0,0.2857142857142857,0.10526315789473684,0.001045158257026156
0.0,0.2857142857142857,0.15789473684210525,0.0024643709262469828
0.0,0.2857142857142857,0.21052631578947367,0.0040705232673226045
0.0,0.2857142857142857,0.2631578947368421,0.005526362120418059
0.0,0.2857142857142857,0.3157894736842105,0.006664661889914525
0.0,0.2857142857142857,0.3684210526315789,0.007445827209101944
0.0,0.2857142857142857,0.42105263157894735,0.007898307964596594
0.0,0.2857142857142857,0.47368421052631576,0.008077792375364472
0.0,0.2857142857142857,0.5263157894736842,0.008045027847955624
0.0,0.2857142857142857,0.5789473684210527,0.007855596389174449
0.0,0.2857142857142857,0.631578947368421,0.007556213441720778
0.0,0.2857142857142857,0.6842105263157894,0.007184222876676708
0.0,0.2857142857142857,0.7368421052631579,0.006768475093117547
0.0,0.2857142857142857,0.7894736842105263,0.006330671773059588
0.0,0.2857142857142857,0.8421052631578947,0.005886747721926369
0.0,0.2857142857142857,0.894736842105263,0.005448110644478908
0.0,0.2857142857142857,0.9473684210526315,0.005022682246558751
0.0,0.2857142857142857,1.0,0.004615740154296177
0.0,0.32653061224489793,0.0,1.3173697830347495e-05
0.0,0.32653061224489793,0.05263157894736842,0.0003695028154124773
0.0,0.32653061224489793,0.10526315789473684,0.0016363788636811235
0.0,0.32653061224489793,0.15789473684210525,0.0036101534294165688
0.0,0.32653061224489793,0.21052631578947367,0.005706609908516831
0.0,0.32653061224489793,0.2631578947368421,0.0075094728848304525
0.0,0.32653061224489793,0.3157894736842105,0.008847544752153698
0.0,0.32653061224489793,0.3684210526315789,0.009707502650759835
0.0,0.32653061224489793,0.42105263157894735,0.010149962103528785
0.0,0.32653061224489793,0.47368421052631576,0.010259075654160696
0.0,0.32653061224489793,0.5263157894736842,0.010117842600854838
0.0,0.32653061224489793,0.5789473684210527,0.009798149637992032
0.0,0.32653061224489793,0.631578947368421,0.009358171376204948
0.0,0.32653061224489793,0.6842105263157894,0.008843040561453212
0.0,0.32653061224489793,0.7368421052631579,0.008286724733119021
0.0,0.32653061224489793,0.7894736842105263,0.00771414577693773
0.0,0.32653061224489793,0.8421052631578947,0.0071431362908431365
0.0,0.32653061224489793,0.894736842105263,0.006586094699332414
0.0,0.32653061224489793,0.9473684210526315,0.006051321981777038
0.0,0.32653061224489793,1.0,0.005544071793029329
0.0,0.36734693877551017,0.0,2.460530192030167e-05
0.0,0.36734693877551017,0.05263157894736842,0.0005803865562347992
0.0,0.36734693877551017,0.10526315789473684,0.0023623112944144865
0.0,0.36734693877551017,0.15789473684210525,0.004957814599098339
0.0,0.36734693877551017,0.21052631578947367,0.007582392262562481
0.0,0.36734693877551017,0.2631578947368421,0.009746674887958499
0.0,0.36734693877551017,0.3157894736842105,0.01128408207093143
0.0,0.36734693877551017,0.3684210526315789,0.012213948725237433
0.0,0.36734693877551017,0.42105263157894735,0.012633072528495225
0.0,0.36734693877551017,0.47368421052631576,0.012656450230321544
0.0,0.36734693877551017,0.5263157894736842,0.0123907114553194
0.0,0.36734693877551017,0.5789473684210527,0.011924836638032826
0.0,0.36734693877551017,0.631578947368421,0.011328903907702628
0.0,0.36734693877551017,0.6842105263157894,0.010656075995904603
0.0,0.36734693877551017,0.7368421052631579,0.00994555725850875
0.0,0.36734693877551017,0.7894736842105263,0.009225535992000874
0.0,0.36734693877551017,0.8421052631578947,0.008515744036807027
0.0,0.36734693877551017,0.894736842105263,0.007829544822649947
0.0,0.36734693877551017,0.9473684210526315,0.00717557675101794
0.0,0.36734693877551017,1.0,0.006559018567132542
0.0,0.4081632653061224,0.0,3.8904284485756444e-05
0.0,0.4081632653061224,0.05263157894736842,0.0008173606524948362
0.0,0.4081632653061224,0.10526315789473684,0.003144429421274391
0.0,0.4081632653061224,0.15789473684210525,0.006382634035992546
0.0,0.4081632653061224,0.21052631578947367,0.00954848406530601
0.0,0.4081632653061224,0.2631578947368421,0.012083156996817529
0.0,0.4081632653061224,0.3157894736842105,0.013826381193899501
0.0,0.4081632653061224,0.3684210526315789,0.014830598497237132
0.0,0.4081632653061224,0.42105263157894735,0.015228873166194756
0.0,0.4081632653061224,0.47368421052631576,0.01516714140741566
0.0,0.4081632653061224,0.5263157894736842,0.014775851768728834
0.0,0.4081632653061224,0.5789473684210527,0.014161337501170006
0.0,0.4081632653061224,0.631578947368421,0.013405867228755594
0.0,0.4081632653061224,0.6842105263157894,0.012570914516297058
0.0,0.4081632653061224,0.7368421052631579,0.011701174686536805
0.0,0.4081632653061224,0.7894736842105263,0.01082832033123182
0.0,0.4081632653061224,0.8421052631578947,0.009974161870598268
0.0,0.4081632653061224,0.894736842105263,0.009153170455267865
0.0,0.4081632653061224,0.9473684210526315,0.008374432011567429
0.0,0.4081632653061224,1.0,0.00764313263620356
0.0,0.44897959183673464,0.0,5.20731559495575e-05
0.0,0.44897959183673464,0.05263157894736842,0.0010320646445854521
0.0,0.44897959183673464,0.10526315789473684,0.0038592066606967282
0.0,0.44897959183673464,0.15789473684210525,0.00770290683131918
0.0,0.44897959183673464,0.21052631578947367,0.011396269859317283
0.0,0.44897959183673464,0.2631578947368421,0.014308077003330685
0.0,0.44897959183673464,0.3157894736842105,0.016276073341609857
0.0,0.44897959183673464,0.3684210526315789,0.017378619442688634
0.0,0.44897959183673464,0.42105263157894735,0.017780368651931805
0.0,0.44897959183673464,0.47368421052631576,0.01765564926979267
0.0,0.44897959183673464,0.5263157894736842,0.01715760893789929
0.0,0.44897959183673464,0.5789473684210527,0.01640965962587358
0.0,0.44897959183673464,0.631578947368421,0.015506438333435506
0.0,0.44897959183673464,0.6842105263157894,0.014518117574724296
0.0,0.44897959183673464,0.7368421052631579,0.013495343260215835
0.0,0.44897959183673464,0.7894736842105263,0.012473728979129226
0.0,0.44897959183673464,0.8421052631578947,0.011477581242739607
0.0,0.44897959183673464,0.894736842105263,0.010522842670045234
0.0,0.44897959183673464,0.9473684210526315,0.00961935389511159
0.0,0.44897959183673464,1.0,0.008772562143656945
0.0,0.4897959183673469,0.0,5.900354420925007e-05
0.0,0.4897959183673469,0.05263157894736842,0.0011684143037660679
0.0,0.4897959183673469,0.10526315789473684,0.004367226131625943
0.0,0.4897959183673469,0.15789473684210525,0.008714739014173249
0.0,0.4897959183673469,0.21052631578947367,0.01289113448088232
0.0,0.4897959183673469,0.2631578947368421,0.01618299989250729
0.0,0.4897959183673469,0.3157894736842105,0.018407278024930338
0.0,0.4897959183673469,0.3684210526315789,0.019652865372663534
0.0,0.4897959183673469,0.42105263157894735,0.020106105832352568
0.0,0.4897959183673469,0.47368421052631576,0.0199641942588868
0.0,0.4897959183673469,0.5263157894736842,0.019400323051627505
0.0,0.4897959183673469,0.5789473684210527,0.01855403352839986
0.0,0.4897959183673469,0.631578947368421,0.01753231725069024
0.0,0.4897959183673469,0.6842105263157894,0.016414498450425006
0.0,0.4897959183673469,0.7368421052631579,0.01525782184692357
0.0,0.4897959183673469,0.7894736842105263,0.01410253655363271
0.0,0.4897959183673469,0.8421052631578947,0.012976109133507054
0.0,0.4897959183673469,0.894736842105263,0.011896551691014329
0.0,0.4897959183673469,0.9473684210526315,0.010874979298609238
0.0,0.4897959183673469,1.0,0.009917541620084154
0.0,0.5306122448979591,0.0,5.659655969898742e-05
0.0,0.5306122448979591,0.05263157894736842,0.001185997080473187
0.0,0.5306122448979591,0.10526315789473684,0.00455685053495092
0.0,0.5306122448979591,0.15789473684210525,0.00924270656702926
0.0,0.5306122448979591,0.21052631578947367,0.013820370021798745
0.0,0.5306122448979591,0.2631578947368421,0.01748290935021071
0.0,0.5306122448979591,0.3157894736842105,0.019999923187447147
0.0,0.5306122448979591,0.3684210526315789,0.021448182461341576
0.0,0.5306122448979591,0.42105263157894735,0.022020611687059266
0.0,0.5306122448979591,0.47368421052631576,0.021928454201855165
0.0,0.5306122448979591,0.5263157894736842,0.021360386958821323
0.0,0.5306122448979591,0.5789473684210527,0.0204701283531908
0.0,0.5306122448979591,0.631578947368421,0.019376561308761413
0.0,0.5306122448979591,0.6842105263157894,0.018168488459150044
0.0,0.5306122448979591,0.7368421052631579,0.01691045431575306
0.0,0.5306122448979591,0.7894736842105263,0.01564818190091674
0.0,0.5306122448979591,0.8421052631578947,0.014413144934143788
0.0,0.5306122448979591,0.894736842105263,0.013226215861572393
0.0,0.5306122448979591,0.9473684210526315,0.012100490353108905
0.0,0.5306122448979591,1.0,0.011043433777285106
0.0,0.5714285714285714,0.0,4.5956791356981686e-05
0.0,0.5714285714285714,0.05263157894736842,0.0010793621027398535
0.0,0.5714285714285714,0.10526315789473684,0.004384048475832004
0.0,0.5714285714285714,0.15789473684210525,0.009189438694440511
0.0,0.5714285714285714,0.21052631578947367,0.014042625701802898
0.0,0.5714285714285714,0.2631578947368421,0.01804036384232129
0.0,0.5714285714285714,0.3157894736842105,0.020876894921162844
0.0,0.5714285714285714,0.3684210526315789,0.022589630253000325
0.0,0.5714285714285714,0.42105263157894735,0.02335850289997077
0.0,0.5714285714285714,0.47368421052631576,0.023396580387408036
0.0,0.5714285714285714,0.5263157894736842,0.02290114663654598
0.0,0.5714285714285714,0.5789473684210527,0.022036684765776016
0.0,0.5714285714285714,0.631578947368421,0.02093265013266653
0.0,0.5714285714285714,0.6842105263157894,0.019687195294038166
0.0,0.5714285714285714,0.7368421052631579,0.018372664432480586
0.0,0.5714285714285714,0.7894736842105263,0.01704104640819287
0.0,0.5714285714285714,0.8421052631578947,0.015728712296785904
0.0,0.5714285714285714,0.894736842105263,0.014460276874677876
0.0,0.5714285714285714,0.9473684210526315,0.013251635914511405
0.0,0.5714285714285714,1.0,0.01211230370866486
0.0,0.6122448979591836,0.0,3.159054356861475e-05
0.0,0.6122448979591836,0.05263157894736842,0.0008807395558928589
0.0,0.6122448979591836,0.10526315789473684,0.003888994877262447
0.0,0.6122448979591836,0.15789473684210525,0.008564930504849928
0.0,0.6122448979591836,0.21052631578947367,0.013523125761032088
0.0,0.6122448979591836,0.2631578947368421,0.017780902100029986
0.0,0.6122448979591836,0.3157894736842105,0.020936414350716474
0.0,0.6122448979591836,0.3684210526315789,0.02296052212631945
0.0,0.6122448979591836,0.42105263157894735,0.023997988540229605
0.0,0.6122448979591836,0.47368421052631576,0.024248500704664475
0.0,0.6122448979591836,0.5263157894736842,0.023908553225477268
0.0,0.6122448979591836,0.5789473684210527,0.023148103580388747
0.0,0.6122448979591836,0.631578947368421,0.02210455846855398
0.0,0.6122448979591836,0.6842105263157894,0.020884437069567423
0.0,0.6122448979591836,0.7368421052631579,0.01956785141688227
0.0,0.6122448979591836,0.7894736842105263,0.018213539583304583
0.0,0.6122448979591836,0.8421052631578947,0.016863500653512
0.0,0.6122448979591836,0.894736842105263,0.015546910643101305
0.0,0.6122448979591836,0.9473684210526315,0.014283282151912418
0.0,0.6122448979591836,1.0,0.013084944770076106
0.0,0.6530612244897959,0.0,1.8382824092563563e-05
0.0,0.6530612244897959,0.05263157894736842,0.0006443541483399364
0.0,0.6530612244897959,0.10526315789473684,0.003180906138652332
0.0,0.6530612244897959,0.15789473684210525,0.007483482399101513
0.0,0.6530612244897959,0.21052631578947367,0.012342580574292017
0.0,0.6530612244897959,0.2631578947368421,0.016739373561468596
0.0,0.6530612244897959,0.3157894736842105,0.020171468956056794
0.0,0.6530612244897959,0.3684210526315789,0.022522075371798476
0.0,0.6530612244897959,0.42105263157894735,0.023879151462282686
0.0,0.6530612244897959,0.47368421052631576,0.024412122080563908
0.0,0.6530612244897959,0.5263157894736842,0.024305094997258355
0.0,0.6530612244897959,0.5789473684210527,0.023726191942837295
0.0,0.6530612244897959,0.631578947368421,0.022816529974835513
0.0,0.6530612244897959,0.6842105263157894,0.021688802280634915
0.0,0.6530612244897959,0.7368421052631579,0.020429995581802893
0.0,0.6530612244897959,0.7894736842105263,0.01910548954290411
0.0,0.6530612244897959,0.8421052631578947,0.017763250873549904
0.0,0.6530612244897959,0.894736842105263,0.016437587890163575
0.0,0.6530612244897959,0.9473684210526315,0.015152298943339151
0.0,0.6530612244897959,1.0,0.013923215881291045
0.0,0.6938775510204082,0.0,9.055555511625942e-06
0.0,0.6938775510204082,0.05263157894736842,0.0004226671996605049
0.0,0.6938775510204082,0.10526315789473684,0.002398920176416486
0.0,0.6938775510204082,0.15789473684210525,0.006129551227426181
0.0,0.6938775510204082,0.21052631578947367,0.010676649180803207
0.0,0.6938775510204082,0.2631578947368421,0.015052253503504436
0.0,0.6938775510204082,0.3157894736842105,0.01867117155952874
0.0,0.6938775510204082,0.3684210526315789,0.021320091574392824
0.0,0.6938775510204082,0.42105263157894735,0.023013207336620895
0.0,0.6938775510204082,0.47368421052631576,0.02387340205156524
0.0,0.6938775510204082,0.5263157894736842,0.024059650073025355
0.0,0.6938775510204082,0.5789473684210527,0.023729256263462124
0.0,0.6938775510204082,0.631578947368421,0.023021174098813137
0.0,0.6938775510204082,0.6842105263157894,0.022050692742774703
0.0,0.6938775510204082,0.7368421052631579,0.02090968715380276
0.0,0.6938775510204082,0.7894736842105263,0.019669245812358845
0.0,0.6938775510204082,0.8421052631578947,0.018383039296808613
0.0,0.6938775510204082,0.894736842105263,0.01709064940420686
0.0,0.6938775510204082,0.9473684210526315,0.015820530392335854
0.0,0.6938775510204082,1.0,0.01459250132057148
0.0,0.7346938775510203,0.0,3.77629310926508e-06
0.0,0.7346938775510203,0.05263157894736842,0.00024858175783755714
0.0,0.7346938775510203,0.10526315789473684,0.0016681388608556767
0.0,0.7346938775510203,0.15789473684210525,0.004706506424057435
0.0,0.7346938775510203,0.21052631578947367,0.00875314437372282
0.0,0.7346938775510203,0.2631578947368421,0.0129282802692111
0.0,0.7346938775510203,0.3157894736842105,0.016603683056194068
0.0,0.7346938775510203,0.3684210526315789,0.01947707490171373
0.0,0.7346938775510203,0.42105263157894735,0.02148075895232394
0.0,0.7346938775510203,0.47368421052631576,0.02267833821819913
0.0,0.7346938775510203,0.5263157894736842,0.023191521815010267
0.0,0.7346938775510203,0.5789473684210527,0.02315707371428944
0.0,0.7346938775510203,0.631578947368421,0.02270468412987236
0.0,0.7346938775510203,0.6842105263157894,0.021947384788853427
0.0,0.7346938775510203,0.7368421052631579,0.02097881383232284
0.0,0.7346938775510203,0.7894736842105263,0.019873893905286905
0.0,0.7346938775510203,0.8421052631578947,0.018690991162057573
0.0,0.7346938775510203,0.894736842105263,0.017474531225099652
0.0,0.7346938775510203,0.9473684210526315,0.01625756665748788
0.0,0.7346938775510203,1.0,0.0150640742205358
0.0,0.7755102040816326,0.0,1.3331039896415078e-06
0.0,0.7755102040816326,0.05263157894736842,0.00013108009690329807
0.0,0.7755102040816326,0.10526315789473684,0.0010695474635782714
0.0,0.7755102040816326,0.15789473684210525,0.0033877680821539527
0.0,0.7755102040816326,0.21052631578947367,0.0068013218718256194
0.0,0.7755102040816326,0.2631578947368421,0.01060612900184063
0.0,0.7755102040816326,0.3157894736842105,0.01418522150255422
0.0,0.7755102040816326,0.3684210526315789,0.017171665245322452
0.0,0.7755102040816326,0.42105263157894735,0.01941942222782157
0.0,0.7755102040816326,0.47368421052631576,0.02092648472757857
0.0,0.7755102040816326,0.5263157894736842,0.02176793070498642
0.0,0.7755102040816326,0.5789473684210527,0.022050919016443637
0.0,0.7755102040816326,0.631578947368421,0.02188837805461719
0.0,0.7755102040816326,0.6842105263157894,0.02138539075143027
0.0,0.7755102040816326,0.7368421052631579,0.020633288688722426
0.0,0.7755102040816326,0.7894736842105263,0.01970806326398395
0.0,0.7755102040816326,0.8421052631578947,0.01867099656865559
0.0,0.7755102040816326,0.894736842105263,0.01757029263277107
0.0,0.7755102040816326,0.9473684210526315,0.01644303729775757
0.0,0.7755102040816326,1.0,0.015317139703756495
0.0,0.8163265306122448,0.0,3.983915270606294e-07
0.0,0.8163265306122448,0.05263157894736842,6.197278928601905e-05
0.0,0.8163265306122448,0.10526315789473684,0.0006322944710095717
0.0,0.8163265306122448,0.15789473684210525,0.002285986848698211
0.0,0.8163265306122448,0.21052631578947367,0.0050086730381265305
0.0,0.8163265306122448,0.2631578947368421,0.008310936493731708
0.0,0.8163265306122448,0.3157894736842105,0.011643046465378344
0.0,0.8163265306122448,0.3684210526315789,0.014610164406662797
0.0,0.8163265306122448,0.42105263157894735,0.017003455876241132
0.0,0.8163265306122448,0.47368421052631576,0.01875726312312053
0.0,0.8163265306122448,0.5263157894736842,0.019895414982282523
0.0,0.8163265306122448,0.5789473684210527,0.020488642045693995
0.0,0.8163265306122448,0.631578947368421,0.020626323263327143
0.0,0.8163265306122448,0.6842105263157894,0.020399779547165632
0.0,0.8163265306122448,0.7368421052631579,0.019893450235193913
0.0,0.8163265306122448,0.7894736842105263,0.019180973699920608
0.0,0.8163265306122448,0.8421052631578947,0.018324106894084494
0.0,0.8163265306122448,0.894736842105263,0.017373165106879928
0.0,0.8163265306122448,0.9473684210526315,0.01636818538162124
0.0,0.8163265306122448,1.0,0.015340355401189257
0.0,0.8571428571428571,0.0,1.0078685456958574e-07
0.0,0.8571428571428571,0.05263157894736842,2.6270124060065397e-05
0.0,0.8571428571428571,0.10526315789473684,0.00034465943046947775
0.0,0.8571428571428571,0.15789473684210525,0.001446035058968881
0.0,0.8571428571428571,0.21052631578947367,0.0034958448806700062
0.0,0.8571428571428571,0.2631578947368421,0.006220423227812843
0.0,0.8571428571428571,0.3157894736842105,0.009181126293771429
0.0,0.8571428571428571,0.3684210526315789,0.01199642388975281
0.0,0.8571428571428571,0.42105263157894735,0.014419569825721276
0.0,0.8571428571428571,0.47368421052631576,0.01633167757844826
0.0,0.8571428571428571,0.5263157894736842,0.0177066668229536
0.0,0.8571428571428571,0.5789473684210527,0.018575611538077866
0.0,0.8571428571428571,0.631578947368421,0.018999412870157658
0.0,0.8571428571428571,0.6842105263157894,0.01905055490560194
0.0,0.8571428571428571,0.7368421052631579,0.018802080194529988
0.0,0.8571428571428571,0.7894736842105263,0.018321586337226102
0.0,0.8571428571428571,0.8421052631578947,0.017668443191163747
0.0,0.8571428571428571,0.894736842105263,0.016892945891280407
0.0,0.8571428571428571,0.9473684210526315,0.016036552962528917
0.0,0.8571428571428571,1.0,0.015132674493374389
0.0,0.8979591836734693,0.0,2.1584670486229346e-08
0.0,0.8979591836734693,0.05263157894736842,9.984354551675323e-06
0.0,0.8979591836734693,0.10526315789473684,0.00017322573294328324
0.0,0.8979591836734693,0.15789473684210525,0.00085748978834691
0.0,0.8979591836734693,0.21052631578947367,0.002312500005965199
0.0,0.8979591836734693,0.2631578947368421,0.004446996801534509
0.0,0.8979591836734693,0.3157894736842105,0.006955432082653283
0.0,0.8979591836734693,0.3684210526315789,0.0095061029520562
0.0,0.8979591836734693,0.42105263157894735,0.011843542462954174
0.0,0.8979591836734693,0.47368421052631576,0.013812753489929438
0.0,0.8979591836734693,0.5263157894736842,0.015345059833200132
0.0,0.8979591836734693,0.5789473684210527,0.016432987700405372
0.0,0.8979591836734693,0.631578947368421,0.01710679545717074
0.0,0.8979591836734693,0.6842105263157894,0.0174166112620547
0.0,0.8979591836734693,0.7368421052631579,0.017420307675286142
0.0,0.8979591836734693,0.7894736842105263,0.017175967851367227
